check,file,status,value,detail
missing values by column,testing/Wells_Fargo/ground_truth.csv.gz::split,PASS,0,
missing values by column,testing/Wells_Fargo/ground_truth.csv.gz::y,PASS,0,
column dtype,testing/Wells_Fargo/ground_truth.csv.gz::txn_id,PASS,int64,
column dtype,testing/Wells_Fargo/ground_truth.csv.gz::timestamp,PASS,str,
column dtype,testing/Wells_Fargo/ground_truth.csv.gz::split,PASS,str,
column dtype,testing/Wells_Fargo/ground_truth.csv.gz::y,PASS,int64,
row count,testing/Wells_Fargo/edge_list.csv.gz,PASS,24964,
duplicate rows,testing/Wells_Fargo/edge_list.csv.gz,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::txn_id,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::src_node,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::dst_node,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::timestamp,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::amount,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::currency,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::payment_format,PASS,0,
missing values by column,testing/Wells_Fargo/edge_list.csv.gz::transaction_type_model_safe,PASS,0,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::txn_id,PASS,int64,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::src_node,PASS,int64,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::dst_node,PASS,int64,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::timestamp,PASS,str,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::amount,PASS,float64,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::currency,PASS,str,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::payment_format,PASS,str,
column dtype,testing/Wells_Fargo/edge_list.csv.gz::transaction_type_model_safe,PASS,str,
row count,testing/Wells_Fargo/node_map.csv.gz,PASS,10460,
duplicate rows,testing/Wells_Fargo/node_map.csv.gz,PASS,0,
missing values by column,testing/Wells_Fargo/node_map.csv.gz::account_id,PASS,0,
missing values by column,testing/Wells_Fargo/node_map.csv.gz::node_id,PASS,0,
column dtype,testing/Wells_Fargo/node_map.csv.gz::account_id,PASS,int64,
column dtype,testing/Wells_Fargo/node_map.csv.gz::node_id,PASS,int64,
row count,testing/Wells_Fargo/node_features.csv.gz,PASS,10460,
duplicate rows,testing/Wells_Fargo/node_features.csv.gz,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::node_id,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::Account_Country,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::Account_Currency,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::Entity_Type,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::MCC,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::Account_Type,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::Max_Overdraft,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::account_kind,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::hist_sent_count,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::hist_sent_amount_sum,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::hist_recv_count,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::hist_recv_amount_sum,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::hist_out_degree,PASS,0,
missing values by column,testing/Wells_Fargo/node_features.csv.gz::hist_in_degree,PASS,0,
column dtype,testing/Wells_Fargo/node_features.csv.gz::node_id,PASS,int64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::Account_Country,PASS,str,
column dtype,testing/Wells_Fargo/node_features.csv.gz::Account_Currency,PASS,str,
column dtype,testing/Wells_Fargo/node_features.csv.gz::Entity_Type,PASS,str,
column dtype,testing/Wells_Fargo/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::MCC,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::Account_Type,PASS,str,
column dtype,testing/Wells_Fargo/node_features.csv.gz::Max_Overdraft,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::account_kind,PASS,str,
column dtype,testing/Wells_Fargo/node_features.csv.gz::hist_sent_count,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::hist_sent_amount_sum,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::hist_recv_count,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::hist_recv_amount_sum,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::hist_out_degree,PASS,float64,
column dtype,testing/Wells_Fargo/node_features.csv.gz::hist_in_degree,PASS,float64,
duplicate txn_id values,testing/Wells_Fargo/transactions.csv.gz,PASS,0,
duplicate txn_id values,testing/Wells_Fargo/ground_truth.csv.gz,PASS,0,
invalid or unparseable timestamps,testing/Wells_Fargo/ground_truth.csv.gz,PASS,0,
timestamps outside expected period,testing/Wells_Fargo/ground_truth.csv.gz,PASS,0,
zero amounts,testing/Wells_Fargo/transactions.csv.gz,PASS,0,
negative amounts,testing/Wells_Fargo/transactions.csv.gz,PASS,0,
extreme amount max,testing/Wells_Fargo/transactions.csv.gz,PASS,2802278.57,
invalid labels,testing/Wells_Fargo/ground_truth.csv.gz,PASS,0,
class imbalance,testing/Wells_Fargo/ground_truth.csv.gz,WARNING,"{""0"": 24940, ""1"": 24}",fraud_rate=0.000961
unique source accounts,testing/Wells_Fargo/transactions.csv.gz,PASS,3967,
unique destination accounts,testing/Wells_Fargo/transactions.csv.gz,PASS,6816,
unknown account references,testing/Wells_Fargo,PASS,0,
invalid bank values,testing/Wells_Fargo/transactions.csv.gz,PASS,1,
inconsistent currencies,testing/Wells_Fargo/transactions.csv.gz,PASS,USD,
constant columns,testing/Wells_Fargo/transactions.csv.gz::src_bank_id,WARNING,1,
constant columns,testing/Wells_Fargo/transactions.csv.gz::currency,WARNING,1,
constant columns,testing/Wells_Fargo/transactions.csv.gz::Receiving_Currency,WARNING,1,
constant columns,testing/Wells_Fargo/transactions.csv.gz::Overdraft_Okay,WARNING,1,
constant columns,testing/Wells_Fargo/transactions.csv.gz::Is_All_Cash,WARNING,1,
graph nodes missing from node maps,testing/Wells_Fargo/edge_list.csv.gz,PASS,0,
duplicate graph edges,testing/Wells_Fargo/edge_list.csv.gz,PASS,0,
disconnected or isolated nodes,testing/Wells_Fargo,PASS,0,
graph endpoint node features,testing/Wells_Fargo,PASS,10460,
transactions match labels,testing/Wells_Fargo,PASS,0,
core file exists,testing/Citi/transactions.csv.gz,PASS,True,
core file exists,testing/Citi/ground_truth.csv.gz,PASS,True,
core file exists,testing/Citi/edge_list.csv.gz,PASS,True,
core file exists,testing/Citi/node_map.csv.gz,PASS,True,
core file exists,testing/Citi/node_features.csv.gz,PASS,True,
row count,testing/Citi/transactions.csv.gz,PASS,18192,
duplicate rows,testing/Citi/transactions.csv.gz,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::txn_id,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::timestamp,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Transaction_Date,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Transaction_Time,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::src_id,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::dst_id,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::src_bank_id,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::dst_bank_id,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Transaction_Day_of_Week,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::amount,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::currency,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::payment_format,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::From_Initial_Balance,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::To_Initial_Balance,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Sufficient_Funds,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Overdraft_Okay,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Is_All_Cash,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::Is_Hold,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::transaction_type_model_safe,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::src_prev_txn_count,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::src_prev_amount_sum,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::src_prev_amount_mean,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::dst_prev_txn_count,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::dst_prev_amount_sum,PASS,0,
missing values by column,testing/Citi/transactions.csv.gz::dst_prev_amount_mean,PASS,0,
column dtype,testing/Citi/transactions.csv.gz::txn_id,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::timestamp,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::Transaction_Date,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::Transaction_Time,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::src_id,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::dst_id,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::src_bank_id,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::dst_bank_id,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::Transaction_Day_of_Week,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::amount,PASS,float64,
column dtype,testing/Citi/transactions.csv.gz::currency,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/Citi/transactions.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::payment_format,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::From_Initial_Balance,PASS,float64,
column dtype,testing/Citi/transactions.csv.gz::To_Initial_Balance,PASS,float64,
column dtype,testing/Citi/transactions.csv.gz::Sufficient_Funds,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::Overdraft_Okay,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::Is_All_Cash,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::Is_Hold,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::transaction_type_model_safe,PASS,str,
column dtype,testing/Citi/transactions.csv.gz::src_prev_txn_count,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::src_prev_amount_sum,PASS,float64,
column dtype,testing/Citi/transactions.csv.gz::src_prev_amount_mean,PASS,float64,
column dtype,testing/Citi/transactions.csv.gz::dst_prev_txn_count,PASS,int64,
column dtype,testing/Citi/transactions.csv.gz::dst_prev_amount_sum,PASS,float64,
column dtype,testing/Citi/transactions.csv.gz::dst_prev_amount_mean,PASS,float64,
row count,testing/Citi/ground_truth.csv.gz,PASS,18192,
duplicate rows,testing/Citi/ground_truth.csv.gz,PASS,0,
missing values by column,testing/Citi/ground_truth.csv.gz::txn_id,PASS,0,
missing values by column,testing/Citi/ground_truth.csv.gz::timestamp,PASS,0,
missing values by column,testing/Citi/ground_truth.csv.gz::split,PASS,0,
missing values by column,testing/Citi/ground_truth.csv.gz::y,PASS,0,
column dtype,testing/Citi/ground_truth.csv.gz::txn_id,PASS,int64,
column dtype,testing/Citi/ground_truth.csv.gz::timestamp,PASS,str,
column dtype,testing/Citi/ground_truth.csv.gz::split,PASS,str,
column dtype,testing/Citi/ground_truth.csv.gz::y,PASS,int64,
row count,testing/Citi/edge_list.csv.gz,PASS,18192,
duplicate rows,testing/Citi/edge_list.csv.gz,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::txn_id,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::src_node,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::dst_node,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::timestamp,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::amount,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::currency,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::payment_format,PASS,0,
missing values by column,testing/Citi/edge_list.csv.gz::transaction_type_model_safe,PASS,0,
column dtype,testing/Citi/edge_list.csv.gz::txn_id,PASS,int64,
column dtype,testing/Citi/edge_list.csv.gz::src_node,PASS,int64,
column dtype,testing/Citi/edge_list.csv.gz::dst_node,PASS,int64,
column dtype,testing/Citi/edge_list.csv.gz::timestamp,PASS,str,
column dtype,testing/Citi/edge_list.csv.gz::amount,PASS,float64,
column dtype,testing/Citi/edge_list.csv.gz::currency,PASS,str,
column dtype,testing/Citi/edge_list.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/Citi/edge_list.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/Citi/edge_list.csv.gz::payment_format,PASS,str,
column dtype,testing/Citi/edge_list.csv.gz::transaction_type_model_safe,PASS,str,
row count,testing/Citi/node_map.csv.gz,PASS,7976,
duplicate rows,testing/Citi/node_map.csv.gz,PASS,0,
missing values by column,testing/Citi/node_map.csv.gz::account_id,PASS,0,
missing values by column,testing/Citi/node_map.csv.gz::node_id,PASS,0,
column dtype,testing/Citi/node_map.csv.gz::account_id,PASS,int64,
column dtype,testing/Citi/node_map.csv.gz::node_id,PASS,int64,
row count,testing/Citi/node_features.csv.gz,PASS,7976,
duplicate rows,testing/Citi/node_features.csv.gz,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::node_id,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::Account_Country,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::Account_Currency,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::Entity_Type,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::MCC,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::Account_Type,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::Max_Overdraft,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::account_kind,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::hist_sent_count,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::hist_sent_amount_sum,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::hist_recv_count,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::hist_recv_amount_sum,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::hist_out_degree,PASS,0,
missing values by column,testing/Citi/node_features.csv.gz::hist_in_degree,PASS,0,
column dtype,testing/Citi/node_features.csv.gz::node_id,PASS,int64,
column dtype,testing/Citi/node_features.csv.gz::Account_Country,PASS,str,
column dtype,testing/Citi/node_features.csv.gz::Account_Currency,PASS,str,
column dtype,testing/Citi/node_features.csv.gz::Entity_Type,PASS,str,
column dtype,testing/Citi/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::MCC,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::Account_Type,PASS,str,
column dtype,testing/Citi/node_features.csv.gz::Max_Overdraft,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::account_kind,PASS,str,
column dtype,testing/Citi/node_features.csv.gz::hist_sent_count,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::hist_sent_amount_sum,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::hist_recv_count,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::hist_recv_amount_sum,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::hist_out_degree,PASS,float64,
column dtype,testing/Citi/node_features.csv.gz::hist_in_degree,PASS,float64,
duplicate txn_id values,testing/Citi/transactions.csv.gz,PASS,0,
duplicate txn_id values,testing/Citi/ground_truth.csv.gz,PASS,0,
invalid or unparseable timestamps,testing/Citi/ground_truth.csv.gz,PASS,0,
timestamps outside expected period,testing/Citi/ground_truth.csv.gz,PASS,0,
zero amounts,testing/Citi/transactions.csv.gz,PASS,0,
negative amounts,testing/Citi/transactions.csv.gz,PASS,0,
extreme amount max,testing/Citi/transactions.csv.gz,PASS,7751889.1,
invalid labels,testing/Citi/ground_truth.csv.gz,PASS,0,
class imbalance,testing/Citi/ground_truth.csv.gz,WARNING,"{""0"": 18174, ""1"": 18}",fraud_rate=0.000989
unique source accounts,testing/Citi/transactions.csv.gz,PASS,3529,
unique destination accounts,testing/Citi/transactions.csv.gz,PASS,4683,
unknown account references,testing/Citi,PASS,0,
invalid bank values,testing/Citi/transactions.csv.gz,PASS,1,
inconsistent currencies,testing/Citi/transactions.csv.gz,WARNING,"EUR,USD",
constant columns,testing/Citi/transactions.csv.gz::src_bank_id,WARNING,1,
constant columns,testing/Citi/transactions.csv.gz::Overdraft_Okay,WARNING,1,
constant columns,testing/Citi/transactions.csv.gz::Is_All_Cash,WARNING,1,
graph nodes missing from node maps,testing/Citi/edge_list.csv.gz,PASS,0,
duplicate graph edges,testing/Citi/edge_list.csv.gz,PASS,0,
disconnected or isolated nodes,testing/Citi,PASS,0,
graph endpoint node features,testing/Citi,PASS,7976,
transactions match labels,testing/Citi,PASS,0,
core file exists,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,True,
core file exists,testing/Fifth_Third_Bancorp/ground_truth.csv.gz,PASS,True,
core file exists,testing/Fifth_Third_Bancorp/edge_list.csv.gz,PASS,True,
core file exists,testing/Fifth_Third_Bancorp/node_map.csv.gz,PASS,True,
core file exists,testing/Fifth_Third_Bancorp/node_features.csv.gz,PASS,True,
row count,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,17262,
duplicate rows,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::txn_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::timestamp,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Transaction_Date,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Transaction_Time,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_bank_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_bank_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Transaction_Day_of_Week,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::amount,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::currency,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::payment_format,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::From_Initial_Balance,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::To_Initial_Balance,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Sufficient_Funds,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Overdraft_Okay,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Is_All_Cash,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::Is_Hold,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::transaction_type_model_safe,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_prev_txn_count,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_prev_amount_sum,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_prev_amount_mean,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_prev_txn_count,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_prev_amount_sum,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_prev_amount_mean,PASS,0,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::txn_id,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::timestamp,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Transaction_Date,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Transaction_Time,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_id,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_id,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_bank_id,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_bank_id,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Transaction_Day_of_Week,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::amount,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::currency,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::payment_format,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::From_Initial_Balance,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::To_Initial_Balance,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Sufficient_Funds,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Overdraft_Okay,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Is_All_Cash,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::Is_Hold,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::transaction_type_model_safe,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_prev_txn_count,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_prev_amount_sum,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_prev_amount_mean,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_prev_txn_count,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_prev_amount_sum,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/transactions.csv.gz::dst_prev_amount_mean,PASS,float64,
row count,testing/Fifth_Third_Bancorp/ground_truth.csv.gz,PASS,17262,
duplicate rows,testing/Fifth_Third_Bancorp/ground_truth.csv.gz,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/ground_truth.csv.gz::txn_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/ground_truth.csv.gz::timestamp,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/ground_truth.csv.gz::split,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/ground_truth.csv.gz::y,PASS,0,
column dtype,testing/Fifth_Third_Bancorp/ground_truth.csv.gz::txn_id,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/ground_truth.csv.gz::timestamp,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/ground_truth.csv.gz::split,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/ground_truth.csv.gz::y,PASS,int64,
row count,testing/Fifth_Third_Bancorp/edge_list.csv.gz,PASS,17262,
duplicate rows,testing/Fifth_Third_Bancorp/edge_list.csv.gz,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::txn_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::src_node,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::dst_node,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::timestamp,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::amount,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::currency,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::payment_format,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/edge_list.csv.gz::transaction_type_model_safe,PASS,0,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::txn_id,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::src_node,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::dst_node,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::timestamp,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::amount,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::currency,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::payment_format,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/edge_list.csv.gz::transaction_type_model_safe,PASS,str,
row count,testing/Fifth_Third_Bancorp/node_map.csv.gz,PASS,7266,
duplicate rows,testing/Fifth_Third_Bancorp/node_map.csv.gz,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_map.csv.gz::account_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_map.csv.gz::node_id,PASS,0,
column dtype,testing/Fifth_Third_Bancorp/node_map.csv.gz::account_id,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/node_map.csv.gz::node_id,PASS,int64,
